Date,Time,Day,Station,Code,Min_Delay,Line
2023-12-14T00:00:00Z,11:24:00,Thursday,JANE STATION,MUPAA,6,BD
2023-12-14T00:00:00Z,11:39:00,Thursday,LAWRENCE STATION,MUSAN,5,YU
2023-12-14T00:00:00Z,11:47:00,Thursday,DAVISVILLE STATION,SUEAS,7,YU
2023-12-14T00:00:00Z,14:48:00,Thursday,DOWNSVIEW PARK STATION,SUDP,3,YU
2023-12-14T00:00:00Z,15:36:00,Thursday,KEELE STATION,SUO,3,BD
2023-12-14T00:00:00Z,15:41:00,Thursday,WILSON STATION,TUSUP,3,YU
2023-12-14T00:00:00Z,16:02:00,Thursday,JANE STATION,SUUT,11,BD
2023-12-14T00:00:00Z,16:26:00,Thursday,FINCH STATION,MUSAN,3,YU
2023-12-14T00:00:00Z,17:23:00,Thursday,KENNEDY BD STATION,MUIR,3,BD
2023-12-14T00:00:00Z,18:06:00,Thursday,ST PATRICK STATION,PUOPO,4,YU
2023-12-14T00:00:00Z,19:29:00,Thursday,WILSON STATION,MUATC,6,YU
2023-12-14T00:00:00Z,22:10:00,Thursday,FINCH STATION,MUTO,5,YU
2023-12-14T00:00:00Z,00:51:00,Thursday,ST GEORGE YUS STATION,SUUT,10,YU
2023-12-14T00:00:00Z,01:29:00,Thursday,SHEPPARD WEST STATION,SUDP,11,YU
2023-12-14T00:00:00Z,02:12:00,Thursday,LESLIE STATION,MUSAN,7,SHP
2023-12-15T00:00:00Z,05:53:00,Friday,KEELE STATION,SUG,3,BD
2023-12-15T00:00:00Z,07:38:00,Friday,VAUGHAN MC STATION,SUO,3,YU
2023-12-15T00:00:00Z,08:48:00,Friday,DOWNSVIEW PARK STATION,PUOPO,4,YU
2023-12-15T00:00:00Z,08:57:00,Friday,YONGE BD STATION,EUDO,3,BD
2023-12-15T00:00:00Z,09:40:00,Friday,EGLINTON STATION,MUSAN,3,YU
2023-12-15T00:00:00Z,13:52:00,Friday,WOODBINE STATION,SUDP,4,BD
2023-12-15T00:00:00Z,14:06:00,Friday,DAVISVILLE STATION,SUEAS,7,YU
2023-12-15T00:00:00Z,15:57:00,Friday,KEELE STATION,SUUT,3,BD
2023-12-15T00:00:00Z,16:13:00,Friday,ST CLAIR STATION,MUCL,3,YU
2023-12-15T00:00:00Z,16:16:00,Friday,KIPLING STATION,MUPAA,3,BD
2023-12-15T00:00:00Z,17:12:00,Friday,WILSON STATION,MUATC,7,YU
2023-12-15T00:00:00Z,17:27:00,Friday,ST GEORGE YUS STATION,SUDP,4,YU
2023-12-15T00:00:00Z,18:09:00,Friday,KEELE STATION,MUTO,3,BD
2023-12-15T00:00:00Z,18:46:00,Friday,UNION STATION,SUUT,4,YU
2023-12-15T00:00:00Z,19:53:00,Friday,WARDEN STATION,SUO,34,BD
2023-12-15T00:00:00Z,21:25:00,Friday,ROSEDALE STATION,MUPAA,3,YU
2023-12-15T00:00:00Z,23:44:00,Friday,DUFFERIN STATION,SUDP,7,BD
2023-12-15T00:00:00Z,00:54:00,Friday,HIGH PARK STATION,MUTO,4,BD
2023-12-15T00:00:00Z,01:10:00,Friday,EGLINTON STATION,MUPAA,3,YU
2023-12-16T00:00:00Z,06:38:00,Saturday,VAUGHAN MC STATION,SUG,6,YU
2023-12-16T00:00:00Z,09:21:00,Saturday,KENNEDY BD STATION,MUTO,3,BD
2023-12-16T00:00:00Z,10:03:00,Saturday,ST CLAIR STATION,PUOPO,5,YU
2023-12-16T00:00:00Z,11:04:00,Saturday,DUFFERIN STATION,SUUT,7,BD
2023-12-16T00:00:00Z,11:53:00,Saturday,WILSON STATION,SUDP,8,YU
2023-12-16T00:00:00Z,12:03:00,Saturday,OSSINGTON STATION,SUDP,8,BD
2023-12-16T00:00:00Z,14:10:00,Saturday,KENNEDY BD STATION,SUO,4,BD
2023-12-16T00:00:00Z,14:12:00,Saturday,MAIN STREET STATION,SUO,10,BD
2023-12-16T00:00:00Z,14:55:00,Saturday,CHRISTIE STATION,SUDP,4,BD
2023-12-16T00:00:00Z,15:34:00,Saturday,ST GEORGE YUS STATION,SUDP,16,YU
2023-12-16T00:00:00Z,15:37:00,Saturday,VICTORIA PARK STATION,SUEAS,7,BD
2023-12-16T00:00:00Z,16:31:00,Saturday,JANE STATION,SUAP,6,BD
2023-12-16T00:00:00Z,17:32:00,Saturday,NORTH YORK CTR STATION,SUDP,5,YU
2023-12-16T00:00:00Z,18:25:00,Saturday,ISLINGTON STATION,SUO,14,BD
2023-12-16T00:00:00Z,18:37:00,Saturday,COXWELL STATION,SUDP,3,BD
2023-12-16T00:00:00Z,19:22:00,Saturday,FINCH STATION,SUUT,5,YU
2023-12-16T00:00:00Z,20:08:00,Saturday,EGLINTON STATION,MUPR1,79,YU
2023-12-16T00:00:00Z,21:27:00,Saturday,LAWRENCE STATION,SUDP,5,YU
2023-12-16T00:00:00Z,23:09:00,Saturday,MAIN STREET STATION,SUDP,3,BD
2023-12-16T00:00:00Z,09:07:00,Saturday,SHEPPARD-YONGE STATION,TUO,3,SHP
2023-12-17T00:00:00Z,07:58:00,Sunday,YORKDALE STATION,PUOPO,11,YU
2023-12-17T00:00:00Z,08:05:00,Sunday,EGLINTON STATION,MUATC,5,YU
2023-12-17T00:00:00Z,08:11:00,Sunday,GREENWOOD STATION,PUSTS,6,BD
2023-12-17T00:00:00Z,08:15:00,Sunday,KEELE STATION,SUG,4,BD
2023-12-17T00:00:00Z,08:33:00,Sunday,YORKDALE STATION,PUOPO,7,YU
2023-12-17T00:00:00Z,13:33:00,Sunday,ST PATRICK STATION,MUPR1,132,YU
2023-12-17T00:00:00Z,13:38:00,Sunday,YONGE BD STATION,SUUT,3,BD
2023-12-17T00:00:00Z,18:00:00,Sunday,ST GEORGE BD STATION,MUI,18,BD
2023-12-17T00:00:00Z,21:58:00,Sunday,VAUGHAN MC STATION,MUO,6,YU
2023-12-17T00:00:00Z,22:00:00,Sunday,WILSON STATION,MUO,6,YU
2023-12-17T00:00:00Z,23:56:00,Sunday,BLOOR STATION,SUUT,5,YU
2023-12-17T00:00:00Z,00:56:00,Sunday,VAUGHAN MC STATION,MUO,6,YU
2023-12-17T00:00:00Z,01:49:00,Sunday,DUNDAS STATION,SUDP,4,YU
2023-12-17T00:00:00Z,08:16:00,Sunday,SHEPPARD-YONGE STATION,MUPAA,3,SHP
2023-12-17T00:00:00Z,09:47:00,Sunday,DON MILLS STATION,SUPOL,4,SHP
2023-12-17T00:00:00Z,16:58:00,Sunday,SHEPPARD-YONGE STATION,PUSTS,139,SHP
2023-12-17T00:00:00Z,17:26:00,Sunday,SHEPPARD-YONGE STATION,TUMVS,6,SHP
2023-12-17T00:00:00Z,19:08:00,Sunday,BESSARION STATION,TUDOE,33,SHP
2023-12-17T00:00:00Z,22:23:00,Sunday,LESLIE STATION,SUPOL,17,SHP
2023-12-18T00:00:00Z,06:55:00,Monday,EGLINTON STATION,SUDP,3,YU
2023-12-18T00:00:00Z,07:01:00,Monday,VAUGHAN MC STATION,MUATC,3,YU
2023-12-18T00:00:00Z,08:25:00,Monday,KEELE STATION,MUIR,6,BD
2023-12-18T00:00:00Z,12:25:00,Monday,DUNDAS WEST STATION,EUSC,3,BD
2023-12-18T00:00:00Z,13:23:00,Monday,FINCH WEST STATION,SUDP,12,YU
2023-12-18T00:00:00Z,14:14:00,Monday,MAIN STREET STATION,SUDP,3,BD
2023-12-18T00:00:00Z,15:19:00,Monday,DUNDAS WEST STATION,SUUT,5,BD
2023-12-18T00:00:00Z,16:48:00,Monday,BLOOR STATION,SUDP,3,YU
2023-12-18T00:00:00Z,16:57:00,Monday,WILSON STATION,MUATC,3,YU
2023-12-18T00:00:00Z,17:00:00,Monday,VAUGHAN MC STATION,MUIR,3,YU
2023-12-18T00:00:00Z,17:22:00,Monday,BLOOR STATION,PUOPO,3,YU
2023-12-18T00:00:00Z,17:25:00,Monday,WILSON STATION,SUO,4,YU
2023-12-18T00:00:00Z,18:10:00,Monday,KIPLING STATION,MUIR,3,BD
2023-12-18T00:00:00Z,18:50:00,Monday,CASTLE FRANK STATION,SUDP,10,BD
2023-12-18T00:00:00Z,19:45:00,Monday,OSGOODE STATION,MUATC,3,YU
2023-12-18T00:00:00Z,19:50:00,Monday,YORK MILLS STATION,MUSAN,3,YU
2023-12-18T00:00:00Z,20:39:00,Monday,FINCH WEST STATION,MUATC,5,YU
2023-12-18T00:00:00Z,21:00:00,Monday,DUFFERIN STATION,EUCA,5,BD
2023-12-18T00:00:00Z,21:15:00,Monday,CASTLE FRANK STATION,TUOS,3,BD
2023-12-18T00:00:00Z,22:35:00,Monday,DUNDAS STATION,MUPAA,4,YU
2023-12-18T00:00:00Z,23:14:00,Monday,OLD MILL STATION,SUDP,27,BD
2023-12-18T00:00:00Z,00:04:00,Monday,QUEEN STATION,SUUT,34,YU
2023-12-18T00:00:00Z,00:44:00,Monday,PAPE STATION,SUDP,15,BD
2023-12-18T00:00:00Z,00:48:00,Monday,QUEEN STATION,MUTO,5,YU
2023-12-18T00:00:00Z,06:10:00,Monday,LESLIE STATION,PUOPO,7,SHP
2023-12-19T00:00:00Z,05:40:00,Tuesday,KENNEDY BD STATION,SUO,13,BD
2023-12-19T00:00:00Z,06:13:00,Tuesday,SHEPPARD WEST STATION,TUCC,3,YU
2023-12-19T00:00:00Z,06:43:00,Tuesday,ST GEORGE YUS STATION,MUTO,4,YU
2023-12-19T00:00:00Z,07:16:00,Tuesday,YORK MILLS STATION,PUOPO,4,YU
2023-12-19T00:00:00Z,07:31:00,Tuesday,SHERBOURNE STATION,MUI,4,BD
2023-12-19T00:00:00Z,07:33:00,Tuesday,OSGOODE STATION,PUOPO,5,YU
2023-12-19T00:00:00Z,07:45:00,Tuesday,KENNEDY BD STATION,MUSAN,3,BD
2023-12-19T00:00:00Z,08:44:00,Tuesday,WARDEN STATION,EUTR,6,BD
2023-12-19T00:00:00Z,09:30:00,Tuesday,DONLANDS STATION,MUO,7,BD
2023-12-19T00:00:00Z,09:59:00,Tuesday,YORK MILLS STATION,PUOPO,3,YU
2023-12-19T00:00:00Z,10:31:00,Tuesday,UNION STATION,SUDP,3,YU
2023-12-19T00:00:00Z,11:07:00,Tuesday,OSGOODE STATION,TUATC,3,YU
2023-12-19T00:00:00Z,11:28:00,Tuesday,BATHURST STATION,MUSAN,4,BD
2023-12-19T00:00:00Z,12:35:00,Tuesday,KENNEDY BD STATION,MUIR,5,BD
2023-12-19T00:00:00Z,16:00:00,Tuesday,EGLINTON STATION,SUDP,22,YU
2023-12-19T00:00:00Z,16:13:00,Tuesday,ST GEORGE BD STATION,SUDP,4,BD
2023-12-19T00:00:00Z,16:48:00,Tuesday,SHERBOURNE STATION,SUUT,3,BD
2023-12-19T00:00:00Z,17:38:00,Tuesday,BROADVIEW STATION,MUSAN,3,BD
2023-12-19T00:00:00Z,18:55:00,Tuesday,ST CLAIR WEST STATION,SUO,22,YU
2023-12-19T00:00:00Z,19:04:00,Tuesday,EGLINTON WEST STATION,SUDP,28,YU
2023-12-19T00:00:00Z,20:00:00,Tuesday,DUPONT STATION,MUIR,11,YU
2023-12-19T00:00:00Z,21:09:00,Tuesday,NORTH YORK CTR STATION,SUO,17,YU
2023-12-19T00:00:00Z,22:27:00,Tuesday,BATHURST STATION,MUI,10,BD
2023-12-19T00:00:00Z,22:31:00,Tuesday,KIPLING STATION,SUDP,5,BD
2023-12-19T00:00:00Z,22:35:00,Tuesday,SPADINA YUS STATION,SUDP,3,YU
2023-12-19T00:00:00Z,10:32:00,Tuesday,SHEPPARD-YONGE STATION,TUCC,7,SHP
2023-12-20T00:00:00Z,05:56:00,Wednesday,HIGHWAY 407 STATION,PUOPO,3,YU
2023-12-20T00:00:00Z,06:08:00,Wednesday,SHEPPARD WEST STATION,MUATC,3,YU
2023-12-20T00:00:00Z,07:18:00,Wednesday,DONLANDS STATION,SUDP,4,BD
2023-12-20T00:00:00Z,09:37:00,Wednesday,BAY STATION,SUO,21,BD
2023-12-20T00:00:00Z,10:21:00,Wednesday,LAWRENCE STATION,SUDP,3,YU
2023-12-20T00:00:00Z,11:06:00,Wednesday,DONLANDS STATION,SUO,3,BD
2023-12-20T00:00:00Z,11:22:00,Wednesday,ST CLAIR STATION,PUOPO,5,YU
2023-12-20T00:00:00Z,11:29:00,Wednesday,DAVISVILLE STATION,PUOPO,3,YU
2023-12-20T00:00:00Z,11:59:00,Wednesday,BLOOR STATION,SUUT,8,YU
2023-12-20T00:00:00Z,12:32:00,Wednesday,LAWRENCE STATION,MUI,16,YU
2023-12-20T00:00:00Z,12:53:00,Wednesday,WILSON STATION,EUBO,4,YU
2023-12-20T00:00:00Z,16:38:00,Wednesday,GREENWOOD STATION,MUD,4,BD
2023-12-20T00:00:00Z,17:15:00,Wednesday,WILSON STATION,MUCL,3,YU
2023-12-20T00:00:00Z,17:16:00,Wednesday,LAWRENCE STATION,MUPAA,4,YU
2023-12-20T00:00:00Z,20:20:00,Wednesday,WARDEN STATION,EUNT,5,BD
2023-12-20T00:00:00Z,20:53:00,Wednesday,DUNDAS STATION,MUD,3,YU
2023-12-20T00:00:00Z,22:10:00,Wednesday,YORKDALE STATION,SUDP,3,YU
2023-12-20T00:00:00Z,00:22:00,Wednesday,KEELE STATION,MUIR,11,BD
2023-12-20T00:00:00Z,00:43:00,Wednesday,EGLINTON STATION,MUD,32,YU
2023-12-20T00:00:00Z,00:13:00,Wednesday,DON MILLS STATION,EUBO,7,SHP
2023-12-21T00:00:00Z,07:00:00,Thursday,YORKDALE STATION,PUOPO,4,YU
2023-12-21T00:00:00Z,08:18:00,Thursday,ST GEORGE YUS STATION,SUDP,8,YU
2023-12-21T00:00:00Z,08:26:00,Thursday,FINCH STATION,MUIR,5,YU
2023-12-21T00:00:00Z,09:37:00,Thursday,SPADINA YUS STATION,SUEAS,14,YU
2023-12-21T00:00:00Z,09:54:00,Thursday,JANE STATION,MUO,4,BD
2023-12-21T00:00:00Z,10:04:00,Thursday,SUMMERHILL STATION,MUPAA,5,YU
2023-12-21T00:00:00Z,10:34:00,Thursday,ST GEORGE BD STATION,SUUT,8,BD
2023-12-21T00:00:00Z,13:19:00,Thursday,HIGHWAY 407 STATION,PUOPO,5,YU
2023-12-21T00:00:00Z,13:52:00,Thursday,DUNDAS WEST STATION,SUDP,13,BD
2023-12-21T00:00:00Z,14:27:00,Thursday,DUNDAS STATION,SUDP,11,YU
2023-12-21T00:00:00Z,16:00:00,Thursday,WILSON STATION,TUNIP,3,YU
2023-12-21T00:00:00Z,16:17:00,Thursday,DAVISVILLE STATION,SUUT,6,YU
2023-12-21T00:00:00Z,17:19:00,Thursday,BLOOR STATION,MUATC,7,YU
2023-12-21T00:00:00Z,18:01:00,Thursday,OSGOODE STATION,MUIR,6,YU
2023-12-21T00:00:00Z,18:21:00,Thursday,SHEPPARD STATION,MUO,3,YU
2023-12-21T00:00:00Z,19:39:00,Thursday,YORK UNIVERSITY STATIO,PUSAC,5,YU
2023-12-21T00:00:00Z,20:36:00,Thursday,RUNNYMEDE STATION,SUDP,5,BD
2023-12-21T00:00:00Z,21:05:00,Thursday,ST GEORGE BD STATION,MUDD,10,BD
2023-12-21T00:00:00Z,21:34:00,Thursday,COLLEGE STATION,MUI,11,YU
2023-12-21T00:00:00Z,22:11:00,Thursday,EGLINTON STATION,SUUT,33,YU
2023-12-21T00:00:00Z,23:49:00,Thursday,COXWELL STATION,MUSAN,5,BD
2023-12-21T00:00:00Z,10:23:00,Thursday,BESSARION STATION,TUOS,7,SHP
2023-12-22T00:00:00Z,06:40:00,Friday,QUEEN STATION,MUD,4,YU
2023-12-22T00:00:00Z,09:39:00,Friday,DUPONT STATION,PUOPO,4,YU
2023-12-22T00:00:00Z,09:59:00,Friday,KENNEDY BD STATION,TUCC,13,BD
2023-12-22T00:00:00Z,10:26:00,Friday,COXWELL STATION,EUDO,7,BD
2023-12-22T00:00:00Z,12:38:00,Friday,DUPONT STATION,PUOPO,8,YU
2023-12-22T00:00:00Z,15:29:00,Friday,VAUGHAN MC STATION,EUBK,5,YU
2023-12-22T00:00:00Z,16:01:00,Friday,SHEPPARD WEST STATION,TUS,13,YU
2023-12-22T00:00:00Z,18:57:00,Friday,FINCH WEST STATION,MUSAN,3,YU
2023-12-22T00:00:00Z,19:04:00,Friday,FINCH STATION,MUI,5,YU
2023-12-22T00:00:00Z,20:56:00,Friday,FINCH STATION,MUTO,4,YU
2023-12-22T00:00:00Z,21:41:00,Friday,YONGE BD STATION,SUUT,5,BD
2023-12-22T00:00:00Z,22:02:00,Friday,EGLINTON STATION,SUO,3,YU
2023-12-22T00:00:00Z,22:05:00,Friday,YONGE BD STATION,SUDP,3,BD
2023-12-22T00:00:00Z,00:01:00,Friday,LAWRENCE STATION,MUSAN,7,YU
2023-12-22T00:00:00Z,01:02:00,Friday,VAUGHAN MC STATION,MUATC,4,YU
2023-12-22T00:00:00Z,01:23:00,Friday,EGLINTON STATION,SUDP,15,YU
2023-12-23T00:00:00Z,05:48:00,Saturday,FINCH STATION,PUSCR,3,YU
2023-12-23T00:00:00Z,05:55:00,Saturday,OLD MILL STATION,EUSC,3,BD
2023-12-23T00:00:00Z,06:21:00,Saturday,SHEPPARD WEST STATION,MUCL,4,YU
2023-12-23T00:00:00Z,07:40:00,Saturday,FINCH STATION,SUG,6,YU
2023-12-23T00:00:00Z,09:12:00,Saturday,SHEPPARD STATION,SUDP,4,YU
2023-12-23T00:00:00Z,09:21:00,Saturday,ST GEORGE YUS STATION,PUOPO,6,YU
2023-12-23T00:00:00Z,10:35:00,Saturday,NORTH YORK CTR STATION,SUDP,6,YU
2023-12-23T00:00:00Z,11:22:00,Saturday,LAWRENCE STATION,SUDP,6,YU
2023-12-23T00:00:00Z,11:35:00,Saturday,LAWRENCE STATION,SUDP,7,YU
2023-12-23T00:00:00Z,11:47:00,Saturday,LAWRENCE STATION,TUO,6,YU
2023-12-23T00:00:00Z,13:12:00,Saturday,VAUGHAN MC STATION,TUNOA,4,YU
2023-12-23T00:00:00Z,13:47:00,Saturday,ST GEORGE YUS STATION,SUDP,5,YU
2023-12-23T00:00:00Z,14:16:00,Saturday,DUPONT STATION,PUOPO,6,YU
2023-12-23T00:00:00Z,14:45:00,Saturday,ST GEORGE YUS STATION,MUIR,7,YU
2023-12-23T00:00:00Z,16:55:00,Saturday,PIONEER VILLAGE STATIO,MUPAA,3,YU
2023-12-23T00:00:00Z,17:06:00,Saturday,VAUGHAN MC STATION,TUNOA,4,YU
2023-12-23T00:00:00Z,17:22:00,Saturday,FINCH STATION,TUNOA,4,YU
2023-12-23T00:00:00Z,17:33:00,Saturday,VAUGHAN MC STATION,TUNOA,4,YU
2023-12-23T00:00:00Z,17:56:00,Saturday,VAUGHAN MC STATION,TUNOA,4,YU
2023-12-23T00:00:00Z,18:01:00,Saturday,LANSDOWNE STATION,SUO,3,BD
2023-12-23T00:00:00Z,19:17:00,Saturday,FINCH STATION,TUNOA,5,YU
2023-12-23T00:00:00Z,19:31:00,Saturday,ST CLAIR STATION,MUATC,5,YU
2023-12-23T00:00:00Z,19:42:00,Saturday,FINCH STATION,TUNOA,5,YU
2023-12-23T00:00:00Z,21:50:00,Saturday,OSSINGTON STATION,SUDP,9,BD
2023-12-23T00:00:00Z,23:36:00,Saturday,DUNDAS STATION,MUPAA,4,YU
2023-12-23T00:00:00Z,01:43:00,Saturday,ROSEDALE STATION,PUOPO,8,YU
2023-12-23T00:00:00Z,05:45:00,Saturday,LESLIE STATION,TUNOA,7,SHP
2023-12-23T00:00:00Z,09:56:00,Saturday,DON MILLS STATION,MUPAA,4,SHP
2023-12-24T00:00:00Z,02:05:00,Sunday,COLLEGE STATION,SUO,6,YU
2023-12-24T00:00:00Z,08:21:00,Sunday,GREENWOOD STATION,MUCL,5,BD
2023-12-24T00:00:00Z,08:34:00,Sunday,EGLINTON WEST STATION,PUOPO,10,YU
2023-12-24T00:00:00Z,09:14:00,Sunday,DAVISVILLE STATION,SUG,6,YU
2023-12-24T00:00:00Z,10:40:00,Sunday,HIGH PARK STATION,SUUT,5,BD
2023-12-24T00:00:00Z,11:56:00,Sunday,VAUGHAN MC STATION,TUNOA,4,YU
2023-12-24T00:00:00Z,12:05:00,Sunday,WILSON STATION,TUNOA,4,YU
2023-12-24T00:00:00Z,12:47:00,Sunday,SHEPPARD WEST STATION,MUSAN,14,YU
2023-12-24T00:00:00Z,13:54:00,Sunday,ROYAL YORK STATION,SUO,6,BD
2023-12-24T00:00:00Z,14:18:00,Sunday,DAVISVILLE STATION,MUIRS,4,YU
2023-12-24T00:00:00Z,14:47:00,Sunday,QUEEN STATION,PUOPO,8,YU
2023-12-24T00:00:00Z,16:03:00,Sunday,ST GEORGE YUS STATION,MUPAA,4,YU
2023-12-24T00:00:00Z,17:00:00,Sunday,EGLINTON STATION,MUPAA,7,YU
2023-12-24T00:00:00Z,17:57:00,Sunday,LAWRENCE STATION,PUOPO,4,YU
2023-12-24T00:00:00Z,18:37:00,Sunday,ISLINGTON STATION,MUSC,3,BD
2023-12-24T00:00:00Z,19:30:00,Sunday,ST GEORGE BD STATION,SUUT,8,BD
2023-12-24T00:00:00Z,20:13:00,Sunday,FINCH STATION,MUSAN,6,YU
2023-12-24T00:00:00Z,20:26:00,Sunday,ISLINGTON STATION,EUSC,5,BD
2023-12-24T00:00:00Z,20:34:00,Sunday,SPADINA BD STATION,SUDP,19,BD
2023-12-24T00:00:00Z,21:02:00,Sunday,PAPE STATION,SUDP,9,BD
2023-12-24T00:00:00Z,21:08:00,Sunday,ST GEORGE BD STATION,SUDP,13,BD
2023-12-24T00:00:00Z,21:40:00,Sunday,VAUGHAN MC STATION,TUNOA,6,YU
2023-12-24T00:00:00Z,23:46:00,Sunday,VAUGHAN MC STATION,TUNOA,6,YU
2023-12-24T00:00:00Z,00:59:00,Sunday,FINCH WEST STATION,PUOPO,4,YU
2023-12-24T00:00:00Z,02:02:00,Sunday,SHEPPARD-YONGE STATION,TUNOA,7,SHP
2023-12-25T00:00:00Z,08:18:00,Monday,DONLANDS STATION,PUSRA,4,BD
2023-12-25T00:00:00Z,08:18:00,Monday,FINCH STATION,MUNOA,6,YU
2023-12-25T00:00:00Z,09:39:00,Monday,VICTORIA PARK STATION,SUDP,7,BD
2023-12-25T00:00:00Z,10:24:00,Monday,BAY STATION,MUPAA,4,BD
2023-12-25T00:00:00Z,12:36:00,Monday,YORK UNIVERSITY STATIO,MUIR,3,YU
2023-12-25T00:00:00Z,12:54:00,Monday,ST PATRICK STATION,PUOPO,7,YU
2023-12-25T00:00:00Z,13:03:00,Monday,OSGOODE STATION,PUOPO,4,YU
2023-12-25T00:00:00Z,14:06:00,Monday,YORK MILLS STATION,SUO,15,YU
2023-12-25T00:00:00Z,14:36:00,Monday,ST CLAIR STATION,SUDP,15,YU
2023-12-25T00:00:00Z,14:59:00,Monday,WILSON STATION,EUBK,4,YU
2023-12-25T00:00:00Z,16:53:00,Monday,KENNEDY BD STATION,MUSAN,4,BD
2023-12-25T00:00:00Z,17:13:00,Monday,UNION STATION,MUPAA,4,YU
2023-12-25T00:00:00Z,17:41:00,Monday,WILSON STATION,SUDP,9,YU
2023-12-25T00:00:00Z,18:18:00,Monday,LAWRENCE WEST STATION,SUDP,5,YU
2023-12-25T00:00:00Z,18:32:00,Monday,DUPONT STATION,SUDP,6,YU
2023-12-25T00:00:00Z,19:13:00,Monday,ST GEORGE YUS STATION,MUPAA,4,YU
2023-12-25T00:00:00Z,20:14:00,Monday,FINCH STATION,TUNOA,4,YU
2023-12-25T00:00:00Z,21:55:00,Monday,WELLESLEY STATION,SUDP,8,YU
2023-12-25T00:00:00Z,21:56:00,Monday,KENNEDY BD STATION,PUSSW,10,BD
2023-12-25T00:00:00Z,22:29:00,Monday,WELLESLEY STATION,SUDP,10,YU
2023-12-25T00:00:00Z,23:02:00,Monday,KENNEDY BD STATION,PUSSW,27,BD
2023-12-25T00:00:00Z,23:54:00,Monday,COLLEGE STATION,SUDP,12,YU
2023-12-25T00:00:00Z,00:49:00,Monday,FINCH STATION,MUPAA,4,YU
2023-12-25T00:00:00Z,11:34:00,Monday,SHEPPARD-YONGE STATION,TUMVS,5,SHP
2023-12-26T00:00:00Z,06:06:00,Tuesday,FINCH STATION,TUNOA,6,YU
2023-12-26T00:00:00Z,06:06:00,Tuesday,SHEPPARD WEST STATION,TUNOA,12,YU
2023-12-26T00:00:00Z,07:14:00,Tuesday,EGLINTON STATION,PUOPO,7,YU
2023-12-26T00:00:00Z,08:05:00,Tuesday,WILSON STATION,PUOPO,6,YU
2023-12-26T00:00:00Z,09:41:00,Tuesday,MAIN STREET STATION,SUDP,3,BD
2023-12-26T00:00:00Z,09:52:00,Tuesday,KENNEDY BD STATION,MUTO,4,BD
2023-12-26T00:00:00Z,09:57:00,Tuesday,BAY STATION,MUD,3,BD
2023-12-26T00:00:00Z,10:09:00,Tuesday,BATHURST STATION,SUAE,13,BD
2023-12-26T00:00:00Z,10:18:00,Tuesday,KENNEDY BD STATION,MUDD,4,BD
2023-12-26T00:00:00Z,10:51:00,Tuesday,EGLINTON STATION,SUEAS,5,YU
2023-12-26T00:00:00Z,11:52:00,Tuesday,DUFFERIN STATION,EUSC,4,BD
2023-12-26T00:00:00Z,12:42:00,Tuesday,MAIN STREET STATION,EUPI,4,BD
2023-12-26T00:00:00Z,13:07:00,Tuesday,BLOOR STATION,MUIR,3,YU
2023-12-26T00:00:00Z,14:50:00,Tuesday,ROSEDALE STATION,MUATC,3,YU
2023-12-26T00:00:00Z,15:04:00,Tuesday,VAUGHAN MC STATION,SUDP,4,YU
2023-12-26T00:00:00Z,19:30:00,Tuesday,DUNDAS STATION,SUUT,5,YU
2023-12-26T00:00:00Z,19:59:00,Tuesday,ST GEORGE BD STATION,SUDP,4,BD
2023-12-26T00:00:00Z,21:08:00,Tuesday,DUNDAS STATION,MUPAA,3,YU
2023-12-26T00:00:00Z,21:19:00,Tuesday,DUFFERIN STATION,SUDP,4,BD
2023-12-26T00:00:00Z,05:52:00,Tuesday,BESSARION STATION,TUNOA,7,SHP
2023-12-27T00:00:00Z,06:52:00,Wednesday,SUMMERHILL STATION,PUOPO,5,YU
2023-12-27T00:00:00Z,06:58:00,Wednesday,ST CLAIR STATION,PUOPO,5,YU
2023-12-27T00:00:00Z,09:18:00,Wednesday,EGLINTON STATION,PUOPO,4,YU
2023-12-27T00:00:00Z,10:05:00,Wednesday,EGLINTON STATION,MUATC,5,YU
2023-12-27T00:00:00Z,13:24:00,Wednesday,VAUGHAN MC STATION,MUSAN,5,YU
2023-12-27T00:00:00Z,13:51:00,Wednesday,SPADINA YUS STATION,SUEAS,8,YU
2023-12-27T00:00:00Z,14:32:00,Wednesday,KING STATION,MUIR,16,YU
2023-12-27T00:00:00Z,14:54:00,Wednesday,EGLINTON STATION,PUOPO,6,YU
2023-12-27T00:00:00Z,15:00:00,Wednesday,VAUGHAN MC STATION,TUNIP,3,YU
2023-12-27T00:00:00Z,15:04:00,Wednesday,ST GEORGE YUS STATION,SUDP,3,YU
2023-12-27T00:00:00Z,15:47:00,Wednesday,MAIN STREET STATION,MUIR,28,BD
2023-12-27T00:00:00Z,16:19:00,Wednesday,BAY STATION,SUAP,14,BD
2023-12-27T00:00:00Z,16:30:00,Wednesday,ST CLAIR STATION,PUOPO,5,YU
2023-12-27T00:00:00Z,16:37:00,Wednesday,SUMMERHILL STATION,PUOPO,6,YU
2023-12-27T00:00:00Z,18:01:00,Wednesday,WILSON STATION,TUO,5,YU
2023-12-27T00:00:00Z,18:20:00,Wednesday,SUMMERHILL STATION,MUPAA,4,YU
2023-12-27T00:00:00Z,18:35:00,Wednesday,MAIN STREET STATION,SUDP,7,BD
